ImageId,EncodedPixels
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,83169 1 83429 2 83689 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,30131 2 30134 4 30391 9 30650 13 30911 13 31172 14 31433 14 31694 12 31955 10 32216 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,89150 2 89410 3 89670 3 89931 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,19478 6 19737 8 19995 10 20254 11 20514 9 20774 8 21034 7 21293 8 21553 8 21813 7 22074 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,83436 3 83696 6 83955 8 84215 9 84475 9 84735 10 84994 11 85254 11 85514 11 85774 10 86035 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56921 3 57179 9 57438 11 57696 13 57955 15 58215 15 58475 15 58736 13 58996 13 59257 12 59518 10 59778 10 60038 11 60298 13 60558 13 60818 13 61077 14 61337 13 61597 13 61858 12 62118 11 62379 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,26496 2 26756 4 27016 4 27276 5 27536 4 27796 4 28057 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,761 1 1018 10 1278 11 1539 10 1800 9 2060 9 2322 7 2583 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,28579 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,30931 4 31190 5 31449 5 31708 7 31968 8 31977 1 32227 11 32488 11 32748 11 33007 12 33263 14 33522 13 33782 12 34041 13 34301 12 34562 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,7276 3 7534 6 7793 7 8052 8 8311 9 8568 12 8827 13 9086 13 9345 10 9356 3 9603 10 9862 17 10122 18 10382 18 10643 16 10904 14 11171 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,27283 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35348 5 35607 10 35866 12 36126 13 36386 13 36647 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,27287 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62917 2 63173 6 63433 7 63693 7 63952 8 64214 6 64475 6 64736 4 64997 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50956 2 51214 5 51474 5 51734 5 51994 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,27297 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,3 15 521 19 1041 20 1561 20 2081 20 2601 19 3121 17 3641 16 4161 13 4681 12 5202 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,7299 2 7817 7 8334 14 8851 18 9368 21 9882 28 10401 29 10921 29 11441 29 11961 29 12482 28 13002 28 13522 28 14042 27 14562 26 15081 24 15601 17 16121 15 16641 13 17161 12 17681 11 18202 9 18722 8 19243 6 19764 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,24966 2 25485 5 26004 8 26523 14 27042 19 27562 20 28082 22 28602 23 29122 23 29642 23 30162 23 30681 24 31201 24 31721 24 32241 24 32761 24 33282 23 33803 22 34325 20 34846 17 35375 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,52002 18 52522 21 53042 22 53561 24 54081 24 54601 25 55122 24 55642 24 56163 23 56687 19 57209 16 57731 13 58254 8 58777 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,59802 2 60322 3 60841 5 61361 7 61881 8 62401 10 62922 11 63442 14 63962 15 64482 15 65002 16 65522 16 66042 16 66563 16 67083 16 67603 17 68123 18 68644 17 69165 15 69685 15 70207 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,79042 3 79562 5 80082 6 80602 7 81121 8 81641 8 82161 8 82681 8 83202 6 83722 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86326 14 86845 16 87363 19 87882 20 88402 20 88921 21 89441 21 89961 21 90481 21 91001 21 91521 20 92041 20 92562 19 93082 18 93602 17 94122 16 94643 14 95165 11 95686 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101407 5 101923 13 102442 15 102962 15 103481 16 104001 16 104521 16 105041 16 105561 16 106081 16 106601 17 107121 16 107641 16 108161 16 108681 16 109201 16 109721 16 110241 16 110761 16 111281 15 111801 13 112321 12 112841 9 113361 8 113881 7 114401 7 114921 7 115441 8 115961 8 116481 8 117001 7 117521 7 118042 5 118562 4 119082 3 119602 4 120122 6 120642 6 121162 7 121681 8 122201 8 122722 7 123242 7 123763 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126362 5 126882 8 127401 12 127921 13 128441 15 128961 16 129481 17 130001 17 130521 18 131041 18 131561 19 132081 19 132601 19 133121 19 133641 19 134161 18 134681 18 135201 18 135721 18 136241 17 136761 17 137281 17 137801 16 138321 15 138841 13 139362 10 139884 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,148722 3 149242 4 149762 5 150282 6 150802 6 151322 6 151842 5 152362 5 152882 3 153403 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,170046 2 170565 4 171083 7 171603 8 172122 10 172642 10 173162 10 173682 10 174202 10 174722 10 175243 8 175763 7 176285 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,20806 1 21326 2 21845 3 22365 3 22885 3 23406 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151346 7 151865 9 152384 12 152903 14 153422 15 153942 16 154462 16 154982 16 155502 16 156021 17 156541 16 157060 17 157580 17 158098 18 158616 19 159135 19 159653 21 160172 21 160690 23 161209 23 161729 23 162248 23 162768 22 163287 22 163807 21 164326 21 164847 18 165368 15 165889 12 166411 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73334 12 73853 16 74373 17 74893 18 75413 19 75933 20 76452 21 76972 22 77492 22 78012 22 78532 22 79052 22 79573 20 80093 20 80613 20 81134 18 81656 15 82177 13 82698 11 83220 8 83743 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44743 3 45262 8 45781 10 46301 11 46820 13 47340 14 47860 14 48379 15 48900 14 49421 13 49941 13 50462 11 50984 9 51506 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,145256 6 145772 12 146291 14 146809 18 147328 20 147848 21 148368 25 148888 27 149396 3 149407 29 149913 10 149927 30 150432 13 150446 33 150951 49 151451 12 151471 49 151970 14 151991 18 152010 30 152488 18 152510 19 152530 30 153006 43 153051 29 153525 45 153574 26 154044 47 154095 26 154563 26 154590 21 154615 26 155083 25 155110 21 155136 25 155594 4 155602 25 155630 21 155657 24 156111 34 156151 20 156179 21 156629 35 156671 20 156699 21 157145 39 157191 20 157220 20 157664 39 157711 20 157741 19 158183 39 158232 19 158261 17 158702 18 158722 19 158753 18 158783 13 159221 19 159244 16 159274 16 159302 13 159741 18 159766 12 159795 13 159814 20 160260 19 160288 8 160316 10 160332 20 160780 19 160810 4 160836 8 160852 21 161247 10 161279 10 161299 20 161354 6 161372 21 161766 12 161797 13 161819 20 161871 8 161892 22 162286 13 162316 15 162339 21 162387 14 162413 22 162805 15 162835 16 162859 27 162904 18 162933 23 163325 17 163354 17 163379 30 163423 20 163454 22 163844 20 163874 17 163899 33 163943 20 163975 21 164363 24 164393 18 164419 36 164462 21 164495 21 164883 25 164912 19 164939 38 164978 25 165015 20 165403 47 165460 63 165536 18 165923 47 165981 62 166056 17 166443 48 166503 60 166577 14 166964 48 167033 50 167098 11 167485 49 167553 49 167619 9 168005 18 168025 31 168074 46 168138 9 168512 10 168525 15 168546 33 168594 35 168630 9 168657 10 169030 30 169066 34 169114 33 169153 2 169175 12 169547 35 169585 37 169634 32 169692 17 170066 76 170155 30 170211 20 170585 22 170609 54 170674 31 170729 23 171103 23 171131 12 171144 39 171192 32 171247 25 171622 24 171653 10 171665 39 171707 37 171765 27 172142 24 172186 38 172225 18 172247 17 172284 28 172661 25 172707 56 172769 14 172804 28 173181 24 173233 31 173265 18 173291 12 173323 29 173701 24 173755 29 173785 18 173812 9 173843 28 174221 23 174277 26 174306 17 174335 3 174363 26 174740 22 174797 26 174826 17 174883 25 175260 20 175318 24 175346 17 175402 25 175779 19 175838 22 175866 16 175922 24 176300 17 176359 19 176386 15 176442 24 176821 14 176881 13 176907 13 176963 22 177341 13 177403 8 177427 11 177483 22 177863 9 177948 9 178003 21 178387 1 178470 5 178523 21 179044 20 179565 18 180086 15 180609 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,87403 2 87922 6 88441 8 88960 10 89478 13 89998 14 90518 15 91037 16 91558 15 92078 15 92598 14 93118 13 93638 13 94157 13 94673 17 95190 19 95709 19 96228 18 96747 19 97266 20 97786 20 98305 21 98825 24 99345 26 99865 28 100385 30 100905 32 101425 31 101946 30 102466 29 102986 26 103506 20 104026 18 104546 17 105066 16 105586 18 106105 21 106625 22 107145 24 107665 25 108185 27 108706 28 109226 30 109747 30 110269 29 110790 29 111311 29 111832 29 112353 29 112873 29 113393 29 113913 29 114433 30 114953 30 115473 30 115993 30 116514 28 117034 28 117554 28 118075 26 118597 22 119118 19 119639 16
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,37 15 555 18 1074 20 1594 20 2114 20 2633 21 3153 21 3673 21 4192 22 4710 24 5231 22 5751 20 6272 18 6793 16 7313 16 7834 13 8357 8 8879 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,29699 3 30217 7 30721 4 30735 10 31238 28 31757 29 32275 31 32794 31 33314 30 33834 26 34354 23 34874 23 35394 22 35914 21 36433 22 36953 22 37473 21 37994 20 38514 20 39034 20 39554 19 40074 18 40596 14 41119 8 41642 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,54646 7 55161 14 55679 17 56198 18 56718 19 57238 19 57758 19 58277 20 58797 21 59317 24 59837 26 60357 28 60877 29 61397 30 61918 29 62438 30 62958 30 63480 27 64005 22 64528 18 65048 18 65569 17 66089 17 66609 17 67130 16 67650 16 68170 15 68691 13 69214 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,118116 6 118633 12 119151 15 119670 17 120189 19 120707 23 121226 24 121746 24 122265 26 122784 27 123287 6 123302 29 123806 8 123822 29 124325 12 124342 29 124845 14 124861 30 125365 15 125381 30 125885 16 125905 26 126405 16 126426 24 126925 16 126948 21 127446 15 127472 16 127966 15 127994 12 128487 14 129009 13 129529 14 130047 18 130566 20 131085 21 131603 23 132122 24 132642 18 132661 3 133162 15 133682 14 134202 13 134722 12 135242 12 135762 12 136281 13 136802 12 137322 12 137842 11 138364 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,128 19 644 25 1163 27 1682 29 2202 29 2722 29 3242 29 3762 28 4255 10 4282 28 4773 13 4802 27 5292 16 5322 27 5810 20 5842 27 6329 22 6362 27 6845 26 6883 26 7357 34 7403 27 7863 3 7875 37 7923 27 8379 54 8443 28 8898 56 8963 28 9417 57 9483 29 9935 59 10003 29 10454 60 10523 30 10974 60 11043 31 11494 60 11563 31 12014 59 12083 32 12534 57 12604 31 13054 54 13124 31 13575 49 13645 29 14097 42 14166 28 14618 35 14686 27 15139 37 15207 25 15668 30 15727 24 16190 31 16247 24 16712 36 16767 22 17234 38 17287 20 17754 39 17807 19 18273 41 18327 18 18793 42 18846 17 19312 43 19366 17 19831 44 19885 18 20350 45 20404 19 20868 47 20924 19 21387 48 21444 19 21907 25 21933 23 21964 19 22426 25 22456 20 22484 19 22946 24 22978 18 23004 19 23467 22 23498 18 23523 20 23987 21 24020 17 24042 20 24508 19 24542 18 24561 20 25029 19 25064 36 25550 19 25591 28 26070 19 26111 28 26591 19 26631 26 27111 19 27150 23 27632 18 27669 23 28153 17 28188 23 28674 15 28707 24 29194 14 29226 25 29714 13 29746 25 30235 11 30266 25 30755 11 30784 27 31275 10 31303 28 31796 7 31822 28 32316 7 32341 26 32377 13 32837 5 32859 24 32895 17 33358 3 33378 24 33415 19 33898 18 33934 21 34417 19 34454 22 34937 25 34973 23 35457 29 35492 24 35978 29 36011 25 36498 30 36531 25 37019 57 37540 56 38064 28 38093 23 38586 25 38614 21 39107 24 39135 20 39627 23 39656 19 40147 22 40178 17 40667 21 40700 13 41188 20 41708 20 42229 18 42750 17 43271 15 43792 12 44313 10 44835 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41151 6 41669 11 42186 16 42704 20 43223 23 43742 25 44262 26 44782 27 45302 28 45822 28 46341 29 46861 29 47380 30 47900 29 48419 28 48939 26 49458 24 49978 22 50498 21 51018 19 51538 18 52059 15 52580 11 53102 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94701 3 95218 8 95738 8 96258 8 96778 8 97299 7 97819 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,60915 10 61434 12 61953 13 62472 15 62992 15 63512 17 64033 17 64553 17 64663 5 65073 17 65178 13 65593 17 65696 16 66113 17 66214 18 66634 16 66732 20 67154 16 67251 21 67674 15 67770 21 68194 13 68288 21 68715 11 68807 21 69238 8 69264 9 69325 22 69760 6 69782 13 69844 21 70279 9 70301 14 70364 20 70799 12 70819 16 70883 20 71318 14 71338 17 71403 19 71838 17 71857 19 71922 25 72357 19 72377 32 72425 46 72876 55 72941 51 73395 21 73417 68 73486 7 73494 18 73914 22 73937 65 74018 15 74434 22 74457 63 74538 15 74954 21 74978 60 75057 16 75474 21 75498 58 75577 16 75993 21 76018 57 76097 16 76513 21 76538 57 76617 15 77032 22 77059 56 77137 15 77551 21 77580 55 77658 14 78070 21 78101 54 78179 13 78589 21 78622 52 78699 13 79108 18 79144 48 79220 13 79626 17 79668 1 79674 37 79740 14 80146 15 80196 33 80261 13 80665 14 80718 14 80783 12 81185 13 81239 12 81304 11 81704 14 81759 11 81825 8 82223 15 82279 11 82346 6 82742 16 82799 9 82867 4 83262 16 83322 4 83388 3 83783 16 83909 1 84303 16 84825 14 85346 15 85867 19 86389 21 86910 21 87431 20 87952 19 88473 18 88994 17 89514 17 90034 17 90555 16 91076 15 91598 12 92121 9 92642 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,66 32 584 35 1103 36 1623 36 2143 35 2664 19 2690 7 3185 17 3706 14 4228 9 4751 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143074 3 143591 7 144110 8 144629 9 145149 9 145668 10 146188 10 146709 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55711 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131644 10 132162 13 132680 16 133198 19 133717 21 134235 23 134754 23 135274 24 135794 26 136314 27 136834 30 137354 32 137875 32 138398 29 138923 24 139445 22 139966 21 140487 20 141007 20 141527 20 142047 20 142567 19 143087 19 143607 19 144127 17 144647 16 145168 15 145689 13 146210 12 146731 10 147252 8 147772 7 148291 10 148811 11 149330 13 149848 15 150366 18 150886 19 151405 20 151924 21 152444 20 152963 20 153483 19 154003 17 154523 15 155043 14 155563 10 156082 9 156604 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,97326 9 97843 15 98362 16 98882 17 99402 18 99922 19 100442 26 100962 28 101483 27 102003 28 102525 26 103048 24 103571 22 104092 23 104614 24 105134 25 105655 24 106178 22 106700 21 107222 19 107743 18 108264 17 108784 17 109305 16 109825 16 110346 16 110866 16 111386 16 111906 17 112427 16 112947 16 113467 15 113988 14 114510 10 115031 8 115553 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44331 4 44849 9 45367 12 45887 13 46407 15 46927 16 47447 16 47967 16 48487 16 49007 17 49527 17 50047 17 50567 17 51087 17 51607 17 52126 18 52646 18 53166 18 53686 18 54206 19 54726 27 55247 28 55767 30 56289 29 56817 22 57338 22 57858 22 58378 22 58868 2 58897 23 59384 14 59408 32 59903 16 59927 33 60422 18 60447 33 60942 20 60966 34 61462 22 61486 34 61982 22 62006 34 62502 22 62525 34 63022 57 63542 57 64062 57 64582 22 64606 32 65103 21 65126 31 65623 20 65647 29 66144 18 66167 28 66669 12 66689 25 67192 6 67210 20 67731 12 68251 10 68772 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89028 6 89546 10 90065 12 90583 15 91103 16 91623 16 92142 17 92662 17 93183 16 93703 16 94223 16 94744 15 95265 14 95787 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,127012 6 127531 9 128049 11 128568 13 129087 15 129606 17 130124 19 130643 20 131163 20 131683 20 132203 20 132723 19 133244 17 133765 15 134287 11 134810 5 135329 5 135848 6 136367 8 136885 12 137403 16 137922 18 138440 22 138959 24 139479 24 139999 24 140519 24 141039 24 141559 24 142079 24 142599 24 143119 24 143640 23 144162 21 144683 20 145204 18 145726 15 146249 10 146771 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,177452 3 177968 11 178486 16 179005 18 179524 24 180044 29 180566 19
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101529 1 102048 5 102567 8 103087 14 103607 17 104127 19 104647 20 105167 20 105687 21 106207 21 106727 21 107247 21 107767 21 108287 21 108807 20 109328 17 109849 15 110374 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,83358 13 83876 21 84394 24 84913 26 85432 27 85951 27 86470 27 86977 5 86990 26 87496 5 87509 27 88015 6 88028 26 88533 8 88547 26 89052 11 89066 26 89571 40 90091 38 90610 38 91130 37 91651 36 92171 35 92691 34 93212 32 93734 29 94255 25 94775 22 95295 20 95815 20 96335 20 96855 20 97375 20 97896 18 98417 16 98939 13 99462 8 99984 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117669 17 118188 19 118707 20 119226 22 119745 23 120265 23 120785 23 121306 22 121827 22 122348 21 122869 21 123390 21 123911 20 124431 15 124951 13 125472 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,16804 6 17323 8 17842 10 18361 11 18880 12 19399 13 19918 15 20437 16 20955 19 21473 21 21992 22 22511 22 23031 22 23551 21 24071 21 24591 21 25113 17 25636 11 26158 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,85472 5 85993 9 86514 13 87034 14 87554 13 88073 14 88579 9 88591 14 89096 28 89616 27 90135 27 90655 26 91175 26 91695 26 92214 26 92734 26 93254 27 93774 28 94294 31 94814 38 95334 40 95851 44 96368 48 96888 48 97407 18 97431 25 97925 17 97952 24 98444 17 98472 24 98964 18 98992 24 99484 19 99512 24 100003 20 100033 23 100523 20 100554 22 101043 21 101075 21 101562 22 101596 19 102080 24 102117 17 102600 24 102638 15 103120 26 103162 9 103640 28 103685 3 104159 30 104678 33 105197 35 105715 38 106233 41 106752 21 106774 21 107271 44 107791 45 108311 45 108831 45 109351 45 109871 45 110391 22 110414 22 110911 21 110935 21 111433 17 111457 18 111956 6 111979 13 112501 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,123944 3 124460 8 124973 3 124978 10 125496 13 126016 14 126536 15 127056 15 127576 15 128096 15 128617 14 129137 14 129658 13 130178 12 130699 10 131217 9 131735 5 132253 7 132769 11 133283 17 133800 20 134317 23 134835 25 135355 25 135874 26 136392 28 136912 27 137431 26 137951 25 138471 25 138991 25 139511 24 140031 21 140551 18 141072 15
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,51649 2 52167 7 52685 10 53204 12 53724 12 54244 13 54764 13 55284 13 55804 14 56324 14 56844 14 57364 14 57885 12 58406 11 58927 10 59448 8 59969 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,173 15 691 20 1211 20 1731 21 2251 21 2771 21 3292 20 3812 20 4334 17 4856 13 5377 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,29820 7 30339 9 30859 9 31379 9 31899 8 32421 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4884 6 5402 13 5920 16 6439 17 6958 18 7477 18 7996 18 8512 21 9028 24 9547 24 10067 22 10588 20 11110 17 11631 15 12152 13 12671 14 13191 13 13710 14 14229 15 14748 16 15268 16 15788 16 16307 17 16826 18 17345 19 17864 20 18384 20 18904 20 19423 21 19942 22 20462 22 20982 22 21503 21 22024 20 22545 21 23073 18 23595 16 24116 16 24636 16 25156 16 25676 16 26196 15 26717 13 27238 10 27760 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,37128 9 37646 17 38165 19 38684 21 39203 21 39722 21 40241 17 40760 16 41278 16 41797 16 42317 16 42837 15 43357 15 43877 15 44398 14 44918 13 45439 11 45959 10 46480 8 47001 7 47522 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,63648 3 64166 6 64685 8 65204 11 65722 14 66241 15 66761 16 67280 17 67800 19 68320 34 68840 36 69360 36 69880 37 70400 37 70920 37 71440 37 71960 36 72481 35 73002 33 73523 30 74044 27 74564 26 75084 25 75604 24 76123 25 76643 23 77163 22 77682 23 78201 24 78721 24 79241 24 79761 24 80282 22 80804 18 81326 15 81848 12 82371 6 82893 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,174403 6 174922 9 175441 11 175961 11 176481 11 177001 11 177522 10 178043 9 178563 8 179084 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,137493 11 138011 14 138529 18 139048 20 139568 20 140088 21 140607 22 141127 22 141647 22 142167 22 142686 23 143205 24 143725 24 144244 25 144764 25 145284 24 145804 24 146324 24 146845 22 147366 20 147887 18 148408 16 148928 16 149449 14
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,154130 12 154648 16 155167 19 155687 21 156206 22 156726 22 157247 21 157767 21 158288 18 158808 17 159328 16 159848 16 160368 15 160888 16 161408 16 161928 16 162447 18 162967 18 163486 19 164005 21 164524 23 165044 23 165564 24 166084 24 166604 24 167124 23 167645 22 168166 20 168687 18 169208 17 169728 17 170248 17 170769 15 171291 13 171812 12 172333 10 172854 8 173377 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,175983 5 176501 8 177020 11 177540 12 178059 13 178579 13 179100 12 179620 12 180141 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,226 11 744 15 1263 17 1782 18 2301 20 2821 20 3341 20 3861 20 4381 19 4900 20 5421 18 5943 15 6464 13 6986 10 7509 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,13228 7 13745 13 14261 26 14780 29 15300 29 15820 31 16340 32 16860 32 17380 32 17901 31 18422 29 18944 27 19465 27 19987 25 20509 24 21030 24 21552 24 22072 25 22593 25 23113 25 23632 27 24150 29 24669 31 25188 30 25706 32 26225 32 26744 33 27264 32 27784 32 28303 31 28822 31 29343 30 29864 28 30385 25 30906 22
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,110466 12 110985 15 111505 16 112024 19 112544 20 113064 20 113584 21 114103 22 114622 23 115141 24 115661 23 116181 22 116701 21 117222 18 117744 14 118264 13 118785 12 119305 11 119827 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,87586 1 88105 3 88624 4 89144 5 89663 6 90183 6 90703 6 91224 5 91746 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,67359 2 67878 7 68398 9 68917 12 69437 13 69956 15 70475 17 70994 19 71513 20 72032 21 72550 23 72587 6 73069 24 73106 8 73588 24 73623 14 74106 25 74142 17 74626 24 74662 18 75145 25 75182 19 75665 25 75702 20 76186 23 76221 23 76686 5 76707 22 76741 26 77204 9 77229 20 77261 28 77722 11 77753 16 77781 29 78241 13 78281 8 78301 30 78760 13 78801 8 78821 31 79278 15 79321 9 79341 32 79797 16 79841 9 79861 33 80316 17 80361 10 80381 33 80835 18 80879 12 80899 35 81353 20 81382 8 81394 20 81416 39 81873 20 81901 12 81916 59 82393 19 82421 12 82438 58 82912 20 82940 14 82958 59 83432 18 83458 79 83952 18 83977 79 84472 17 84497 79 84991 18 85017 78 85511 18 85537 50 85592 23 86031 18 86057 47 86114 20 86551 18 86577 44 86640 14 87071 18 87097 42 87163 10 87592 17 87619 39 88114 15 88141 17 88161 15 88634 15 88661 17 88681 14 89154 16 89181 33 89674 18 89701 32 90194 18 90221 32 90715 17 90741 32 91235 17 91260 32 91756 17 91779 34 92276 17 92298 35 92796 18 92816 37 93316 57 93835 58 94354 59 94873 60 95392 61 95912 60 96432 58 96952 57 97471 57 97988 8 98003 43 98506 10 98524 41 99025 12 99045 39 99545 12 99565 37 100065 12 100086 35 100585 12 100608 31 101104 13 101129 28 101624 13 101650 8 101660 16 102144 13 102184 8 102664 13 102706 3 103184 13 103704 13 104224 13 104744 12 105264 12 105785 11 106306 8 106828 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,144282 8 144801 11 145320 13 145839 14 146359 14 146878 16 147398 16 147918 16 148439 16 148960 15 149480 16 150001 15 150521 16 151041 16 151560 18 152080 19 152600 20 153120 21 153640 21 154160 21 154680 21 155200 21 155720 21 156240 21 156760 21 157280 21 157308 8 157801 20 157826 11 158321 19 158345 13 158841 19 158865 14 159362 18 159384 16 159884 37 160405 36 160926 35 161454 27 161976 25 162496 25 163015 26 163535 25 164055 24 164575 23 165096 21 165616 20 166121 3 166136 19 166638 9 166657 18 167157 12 167177 18 167676 13 167698 17 168196 13 168221 15 168716 13 168743 13 169235 14 169264 13 169754 15 169784 14 169801 8 170273 16 170304 26 170793 17 170822 30 171314 18 171342 31 171834 19 171861 33 172355 19 172381 33 172878 20 172900 36 173401 57 173923 57 174443 58 174964 57 175484 57 176003 58 176523 57 177042 58 177562 58 178081 59 178601 29 178632 28 179121 25 179154 26 179641 22 179676 25 180162 20 180198 23 180684 16
